FID,Shape_Leng,Shape_Area,Count_,Count_1,landslide,prob
2319,3500,308750,0,0,0,0.097004
2320,3400,180000,0,0,0,0.321326
2321,3250,121250,0,0,0,0.0431075
2322,5550,655000,0,0,0,0.469489
2323,2950,118125,0,0,0,0.624445
2324,2900,147500,0,0,0,0.893204
2325,1750,84375,0,0,0,0.882717
2326,7000,643750,1,0,1,0.864383
2327,4600,369375,0,0,0,0.577193
2328,3050,168125,0,0,0,0.323396
2329,3250,231875,0,0,0,0.423775
2330,950,37500,0,0,0,0.598228
2331,700,16875,0,0,0,0.635081
2332,1450,55625,0,0,0,0.0366401
2333,1050,28750,0,0,0,0.198814
2334,1950,86250,0,0,0,0.275526
2335,4450,342500,1,1,1,0.537988
2336,4400,471875,0,0,0,0.58111
2337,3000,278125,0,0,0,0.832941
2338,4000,428750,0,0,0,0.638473
2339,5550,223125,0,0,0,0.519946
2340,3400,426250,0,0,0,0.940955
2341,4600,704375,0,0,0,0.417753
2342,3550,365625,0,0,0,0.896946
2343,2250,125000,0,0,0,0.37794
2344,6150,512500,0,0,0,0.201995
2345,3600,213750,0,0,0,0.460399
2346,3750,398125,0,0,0,0.171676
2347,3200,160625,0,0,0,0.107986
2348,2500,131875,0,0,0,0.659182
2349,4350,309375,0,0,0,0.429286
2350,5600,261250,0,0,0,0.578839
2351,900,23125,0,0,0,0.262417
2352,3700,458750,0,0,0,0.189459
2353,3650,321875,0,0,0,0.8171
2354,5800,435625,0,0,0,0.480264
2355,4100,178750,0,0,0,0.188552
2356,2200,127500,0,0,0,0.0191486
2357,3150,198125,0,0,0,0.0479115
2358,3800,220000,0,0,0,0.211303
2359,3250,207500,0,0,0,0.187504
2360,6200,393125,0,0,0,0.465965
2361,5450,506250,2,2,1,0.747798
2362,1550,110625,0,0,0,0.914795
2363,2800,174375,0,0,0,0.0978003
2364,2800,235000,0,0,0,0.0496709
2365,5350,741875,0,0,0,0.560687
2366,7600,558125,0,0,0,0.670621
2367,3100,313750,0,0,0,0.342817
2368,3050,295625,0,0,0,0.510157
2369,2650,170625,0,0,0,0.937994
2370,4000,225625,0,0,0,0.231242
2371,4300,190625,0,0,0,0.274075
2372,3600,157500,0,0,0,0.0494496
2373,3500,176875,3,1,1,0.66549
2374,4200,390625,0,0,0,0.706817
2375,2950,198125,0,0,0,0.198904
2376,4200,321875,0,0,0,0.452872
2377,2150,61250,0,0,0,0.3971
2378,5500,745625,0,0,0,0.694248
2379,3000,201250,0,0,0,0.131235
2380,5400,602500,0,0,0,0.433618
2381,3700,273125,0,0,0,0.84617
2382,3900,392500,0,0,0,0.959746
2383,4200,307500,0,0,0,0.0863726
2384,2000,115000,0,0,0,0.241356
2385,2300,159375,0,0,0,0.722779
2386,5850,961250,0,0,0,0.0961058
2387,2650,153750,0,0,0,0.0596833
2388,2200,153750,0,0,0,0.171294
2389,3800,465625,0,0,0,0.541316
2390,5450,491875,0,0,0,0.77306
2391,4900,475000,0,0,0,0.741456
2392,3750,329375,1,1,1,0.897578
2393,2450,134375,0,0,0,0.435156
2394,2700,169375,0,0,0,0.800585
2395,5250,765000,4,4,1,0.855109
2396,3900,432500,0,0,0,0.654833
2397,4500,388125,0,0,0,0.294454
2398,2150,106250,0,0,0,0.642067
2399,2900,224375,0,0,0,0.762133
2400,1150,43750,0,0,0,0.682742
2401,3400,267500,0,0,0,0.0548748
2402,1650,101250,0,0,0,0.0819646
2403,3500,339375,0,0,0,0.141411
2404,4300,454375,0,0,0,0.571539
2405,3800,292500,0,0,0,0.208726
2406,2750,143125,0,0,0,0.0581372
2407,5150,321250,0,0,0,0.0991917
2408,6500,329375,0,0,0,0.68353
2409,2950,165000,0,0,0,0.413778
2410,2300,146875,0,0,0,0.10765
2411,950,24375,0,0,0,0.0225544
2412,4850,358750,0,0,0,0.578724
2413,3950,191250,0,0,0,0.0838521
2414,2700,178750,0,0,0,0.0166606
2415,2950,136875,0,0,0,0.0659672
2416,5450,456250,0,0,0,0.481457
2417,3400,244375,0,0,0,0.130898
2418,5400,414375,0,0,0,0.185082
2419,850,30000,0,0,0,0.167584
2420,3250,211250,0,0,0,0.654062
2421,3000,253750,0,0,0,0.0772252
2422,2100,136250,0,0,0,0.0536557
2423,4000,330000,1,1,1,0.42616
2424,4600,286875,0,0,0,0.364249
2425,2900,223750,0,0,0,0.0675339
2426,1000,21250,0,0,0,0.0195123
2427,3250,227500,0,0,0,0.218304
2428,4100,175000,0,0,0,0.907638
2429,4300,285625,0,0,0,0.925493
2430,2850,145000,0,0,0,0.0672926
2431,1850,78750,0,0,0,0.0470481
2432,1800,85000,0,0,0,0.0451733
2433,3600,150625,0,0,0,0.14572
2434,3650,286250,0,0,0,0.315923
2435,1000,45625,0,0,0,0.0350995
2436,3900,269375,0,0,0,0.509058
2437,950,24375,0,0,0,0.0970428
2438,2250,156250,0,0,0,0.0266975
2439,3450,148125,0,0,0,0.245836
2440,2600,143750,0,0,0,0.0595114
2441,3000,245000,0,0,0,0.328466
2442,2350,149375,0,0,0,0.0343482
2443,4250,365000,0,0,0,0.108664
2444,4600,383125,0,0,0,0.417734
2445,1550,53750,0,0,0,0.255717
2446,3050,193125,0,0,0,0.780551
2447,3350,342500,0,0,0,0.903886
2448,4900,433125,0,0,0,0.920317
2449,3650,248750,0,0,0,0.47096
2450,1650,82500,0,0,0,0.160652
2451,3500,240625,0,0,0,0.462176
2452,1300,34375,0,0,0,0.192724
2453,5050,380625,0,0,0,0.0167272
2454,900,27500,0,0,0,0.0264361
2455,2650,143750,0,0,0,0.354279
2456,4250,302500,0,0,0,0.612773
2457,5350,793750,0,0,0,0.9076
2458,3250,185000,0,0,0,0.769029
2459,3800,225000,0,0,0,0.228436
2460,1750,98750,0,0,0,0.0168122
2461,4300,500625,0,0,0,0.231541
2462,3950,284375,0,0,0,0.654619
2463,5850,632500,0,0,0,0.225536
2464,3150,160625,0,0,0,0.327328
2465,3300,240000,2,2,1,0.878524
2466,3150,245000,0,0,0,0.764441
2467,2550,196875,0,0,0,0.0979273
2468,2450,121250,0,0,0,0.198744
2469,2050,150000,0,0,0,0.858438
2470,1550,78125,0,0,0,0.569886
2471,3800,434375,2,2,1,0.668311
2472,5600,686250,2,2,1,0.900419
2473,3050,258125,0,0,0,0.185997
2474,3450,311250,0,0,0,0.443067
2475,3400,112500,0,0,0,0.0687234
2476,3650,399375,1,1,1,0.509107
2477,4650,573750,0,0,0,0.290889
2478,3600,325000,0,0,0,0.571818
2479,2400,118750,0,0,0,0.736187
2480,2850,161875,0,0,0,0.563506
2481,2950,224375,0,0,0,0.700275
2482,3250,297500,0,0,0,0.253639
2483,3600,185000,0,0,0,0.112008
2484,2650,210000,0,0,0,0.0374355
2485,4800,215625,0,0,0,0.406304
2486,4150,470625,0,0,0,0.148653
2487,3700,290000,0,0,0,0.924357
2488,3500,152500,0,0,0,0.143805
2489,1250,33750,0,0,0,0.0228361
2490,2450,154375,0,0,0,0.259744
2491,6350,719375,0,0,0,0.410308
2492,1100,30000,0,0,0,0.0116509
2493,5600,500000,0,0,0,0.765385
2494,5450,505000,0,0,0,0.180818
2495,3050,227500,0,0,0,0.182154
2496,1350,57500,0,0,0,0.0959795
2497,2800,193125,0,0,0,0.0379289
2498,3050,186250,0,0,0,0.835383
2499,5450,378750,0,0,0,0.899447
2500,5600,663750,0,0,0,0.439852
2501,9800,633750,0,0,0,0.592232
2502,2550,90000,0,0,0,0.0306405
2503,3200,216875,0,0,0,0.0197963
2504,1250,71875,0,0,0,0.0631002
2505,1900,119375,0,0,0,0.0307713
2506,4200,328750,0,0,0,0.0732574
2507,3000,189375,0,0,0,0.547054
2508,6350,265000,0,0,0,0.110997
2509,1150,28750,0,0,0,0.0188902
2510,6650,815625,0,0,0,0.52746
2511,1550,70625,0,0,0,0.670593
2512,1500,73125,0,0,0,0.562014
2513,6600,524375,0,0,0,0.364715
2514,3500,347500,0,0,0,0.133298
2515,1100,28750,0,0,0,0.130855
2516,1450,62500,0,0,0,0.0332329
2517,2100,146250,0,0,0,0.0543378
2518,2050,85625,1,1,1,0.839934
2519,4950,667500,0,0,0,0.738205
2520,4000,335000,0,0,0,0.245983
2521,2450,171875,0,0,0,0.0496657
2522,5000,655625,0,0,0,0.154733
2523,700,20000,0,0,0,0.049831
2524,900,23750,0,0,0,0.439261
2525,2550,123125,0,0,0,0.814926
2526,2950,110625,0,0,0,0.0727678
2527,1650,56875,0,0,0,0.156626
2528,1100,43750,0,0,0,0.348501
2529,1650,83125,0,0,0,0.440492
2530,5000,518750,0,0,0,0.929748
2531,2600,219375,0,0,0,0.30335
2532,1850,109375,0,0,0,0.0571849
2533,3450,269375,0,0,0,0.456447
2534,3900,341875,0,0,0,0.747645
2535,2700,92500,0,0,0,0.722974
2536,3850,166875,0,0,0,0.128463
2537,2400,63125,0,0,0,0.234348
2538,6150,370625,0,0,0,0.154222
2539,2700,235625,0,0,0,0.209048
2540,1600,63125,0,0,0,0.0337421
2541,3200,285000,0,0,0,0.0183131
2542,5650,387500,2,1,1,0.888982
2543,2800,183125,0,0,0,0.376099
2544,3150,237500,0,0,0,0.308196
2545,2450,165625,0,0,0,0.0611034
2546,5150,365000,0,0,0,0.0446388
2547,850,26250,0,0,0,0.014849
2548,3950,363125,0,0,0,0.535215
2549,3700,200625,0,0,0,0.577521
2550,3750,302500,0,0,0,0.307332
2551,1850,96875,0,0,0,0.0400208
2552,6650,748750,0,0,0,0.544242
2553,3700,266250,0,0,0,0.77388
2554,2050,134375,0,0,0,0.0143994
2555,1150,37500,0,0,0,0.0721268
2556,3550,164375,0,0,0,0.661468
2557,3750,403750,0,0,0,0.236359
2558,3500,242500,0,0,0,0.923927
2559,5100,339375,0,0,0,0.122521
2560,1200,36250,0,0,0,0.0602194
2561,2250,127500,0,0,0,0.06514
2562,2650,212500,0,0,0,0.0862895
2563,3650,316250,0,0,0,0.0918418
2564,2350,171875,0,0,0,0.167932
2565,3050,234375,0,0,0,0.88126
2566,700,16250,0,0,0,0.0256205
2567,4000,226875,0,0,0,0.15032
2568,1400,45000,0,0,0,0.101356
2569,2450,108125,0,0,0,0.101945
2570,5350,233125,1,1,1,0.846765
2571,4950,416875,0,0,0,0.195092
2572,3200,215000,0,0,0,0.379826
2573,4900,688750,3,3,1,0.5877
2574,5300,234375,0,0,0,0.0456004
2575,3150,168750,0,0,0,0.629019
2576,5100,340625,0,0,0,0.540622
2577,3050,213750,0,0,0,0.502522
2578,5000,435625,0,0,0,0.59752
2579,2750,185000,0,0,0,0.084211
2580,3700,236875,0,0,0,0.153981
2581,2850,137500,0,0,0,0.67412
2582,4600,329375,0,0,0,0.74815
2583,1900,53125,0,0,0,0.229172
2584,2300,109375,0,0,0,0.71925
2585,3150,220625,0,0,0,0.759253
2586,3300,211250,0,0,0,0.0460681
2587,1150,41875,0,0,0,0.0514977
2588,1350,59375,0,0,0,0.224116
2589,3950,248750,0,0,0,0.460243
2590,4800,322500,0,0,0,0.533479
2591,4850,553125,0,0,0,0.100775
2592,2600,93750,0,0,0,0.827579
2593,3000,172500,0,0,0,0.903855
2594,6650,907500,0,0,0,0.0488485
2595,4000,133750,0,0,0,0.663579
2596,2100,141250,0,0,0,0.856187
2597,2350,166875,0,0,0,0.0269437
2598,1350,48750,0,0,0,0.0176981
2599,5200,592500,0,0,0,0.356027
2600,4000,353125,0,0,0,0.818874
2601,3500,333750,0,0,0,0.0347179
2602,4350,231875,0,0,0,0.689179
2603,2100,142500,0,0,0,0.853478
2604,4800,594375,0,0,0,0.929941
2605,2600,222500,0,0,0,0.631847
2606,3450,184375,0,0,0,0.265738
2607,1300,36250,0,0,0,0.110609
2608,3350,298750,0,0,0,0.0656283
2609,3800,246250,0,0,0,0.79998
2610,3800,278125,0,0,0,0.669713
2611,3400,187500,0,0,0,0.0749698
2612,2000,109375,0,0,0,0.221086
2613,5250,500000,0,0,0,0.442603
2614,6650,483750,0,0,0,0.80386
2615,2500,129375,0,0,0,0.0833418
2616,3000,148750,0,0,0,0.0540275
2617,4600,233750,0,0,0,0.728723
2618,3200,230625,0,0,0,0.069776
2619,3450,260000,0,0,0,0.957416
2620,3700,209375,0,0,0,0.429972
2621,5200,596875,0,0,0,0.601689
2622,1650,100625,0,0,0,0.436183
2623,3250,271875,0,0,0,0.386279
2624,3000,222500,0,0,0,0.437361
2625,3300,155625,0,0,0,0.372611
2626,3200,184375,0,0,0,0.0729194
2627,4400,405000,0,0,0,0.725824
2628,3200,171875,0,0,0,0.818316
2629,4900,384375,0,0,0,0.899904
2630,2000,103750,0,0,0,0.654996
2631,3700,237500,0,0,0,0.89446
2632,2600,84375,0,0,0,0.34817
2633,2550,159375,0,0,0,0.614585
2634,7250,476875,0,0,0,0.901467
2635,2000,63125,0,0,0,0.0751084
2636,1500,67500,0,0,0,0.0330115
2637,4950,683125,0,0,0,0.167431
2638,800,26875,0,0,0,0.0230634
2639,2150,128750,0,0,0,0.0692939
2640,2350,197500,0,0,0,0.870273
2641,2400,148125,0,0,0,0.541017
2642,5000,235000,0,0,0,0.351237
2643,2850,188125,0,0,0,0.153464
2644,2550,178750,0,0,0,0.0374711
2645,900,26875,0,0,0,0.0387845
2646,2450,191250,0,0,0,0.0131806
2647,3550,293750,0,0,0,0.744525
2648,3350,214375,0,0,0,0.554034
2649,10750,1348125,0,0,0,0.479116
2650,900,35000,0,0,0,0.0205646
2651,1800,76250,0,0,0,0.0396946
2652,1250,38750,0,0,0,0.109926
2653,3850,296875,0,0,0,0.339602
2654,1150,47500,0,0,0,0.0508584
2655,3150,136875,0,0,0,0.639857
2656,4300,321250,0,0,0,0.0384139
2657,3300,160000,0,0,0,0.140226
2658,2500,153125,0,0,0,0.0575093
2659,6450,906875,0,0,0,0.506288
2660,2350,161250,0,0,0,0.237938
2661,1000,28750,0,0,0,0.304949
2662,3250,257500,0,0,0,0.0397359
2663,4750,308125,0,0,0,0.0511038
2664,3950,421875,0,0,0,0.790982
2665,4650,546875,0,0,0,0.831016
2666,2500,210000,0,0,0,0.318217
2667,2500,177500,0,0,0,0.0134894
2668,2300,95000,0,0,0,0.073529
2669,1150,28125,0,0,0,0.0199268
2670,3350,296875,0,0,0,0.0234361
2671,3800,208125,2,2,1,0.734056
2672,4050,310625,0,0,0,0.487921
2673,900,28750,0,0,0,0.766275
2674,4050,413750,0,0,0,0.826203
2675,3200,311875,0,0,0,0.841539
2676,2850,179375,0,0,0,0.497295
2677,2750,169375,0,0,0,0.0440949
2678,2650,150000,0,0,0,0.10604
2679,4900,532500,0,0,0,0.263583
2680,3700,188125,0,0,0,0.233063
2681,2450,65625,0,0,0,0.436689
2682,750,23750,0,0,0,0.620772
2683,4450,343125,0,0,0,0.0226147
2684,900,18750,0,0,0,0.472522
2685,3400,175000,0,0,0,0.926249
2686,800,24375,0,0,0,0.00630658
2687,3900,331250,0,0,0,0.31735
2688,4700,259375,0,0,0,0.602464
2689,2850,190000,0,0,0,0.0212191
2690,950,16250,0,0,0,0.0400085
2691,5900,264375,0,0,0,0.46967
2692,3900,211875,0,0,0,0.716316
2693,3250,220000,0,0,0,0.885248
2694,1900,58125,0,0,0,0.111066
2695,800,20000,0,0,0,0.804233
2696,4500,245625,0,0,0,0.519995
2697,5500,528125,0,0,0,0.786217
2698,1850,101875,0,0,0,0.0771108
2699,3850,164375,0,0,0,0.129515
2700,3750,313750,0,0,0,0.0579121
2701,2150,175625,0,0,0,0.812143
2702,3100,166875,0,0,0,0.873903
2703,2650,193125,0,0,0,0.0414532
2704,5050,442500,0,0,0,0.150497
2705,4100,315625,0,0,0,0.304269
2706,3000,227500,0,0,0,0.0246092
2707,2050,78125,0,0,0,0.41882
2708,1200,40625,0,0,0,0.0103215
2709,2800,138125,0,0,0,0.295627
2710,3900,304375,1,1,1,0.881224
2711,1000,37500,0,0,0,0.723714
2712,1300,40625,0,0,0,0.181524
2713,1700,66875,0,0,0,0.285541
2714,2300,158750,0,0,0,0.327173
2715,1500,58125,0,0,0,0.0877671
2716,4750,336250,0,0,0,0.488627
2717,4800,403750,0,0,0,0.236589
2718,5400,427500,0,0,0,0.815594
2719,1650,80000,0,0,0,0.0413193
2720,5400,660625,0,0,0,0.252753
2721,3950,280000,0,0,0,0.0285872
2722,3700,278750,0,0,0,0.887757
2723,4050,308750,0,0,0,0.478543
2724,3500,120000,0,0,0,0.548815
2725,6850,613750,0,0,0,0.523162
2726,1750,63125,0,0,0,0.152162
2727,1100,31250,0,0,0,0.037708
2728,750,17500,0,0,0,0.0464544
2729,4550,383750,0,0,0,0.275333
2730,1650,87500,0,0,0,0.177128
2731,2550,173125,0,0,0,0.0173532
2732,4000,251250,0,0,0,0.0449483
2733,3100,204375,0,0,0,0.0941908
2734,5150,495625,0,0,0,0.106973
2735,3650,303125,0,0,0,0.734268
2736,5200,453125,0,0,0,0.418171
2737,6350,516250,0,0,0,0.659822
2738,3700,182500,0,0,0,0.679845
2739,4950,575625,2,2,1,0.920181
2740,2550,111875,0,0,0,0.0921004
2741,2700,310000,0,0,0,0.776866
2742,1850,104375,0,0,0,0.794255
2743,3000,180000,0,0,0,0.107053
2744,2400,95625,0,0,0,0.159534
2745,2550,158125,0,0,0,0.908305
2746,4050,216250,2,2,1,0.922466
2747,3650,199375,0,0,0,0.398713
2748,5200,416875,0,0,0,0.483271
2749,5250,306875,0,0,0,0.367935
2750,5350,186875,0,0,0,0.16869
2751,4500,335625,0,0,0,0.079585
2752,6200,511875,0,0,0,0.269846
2753,4400,211875,0,0,0,0.802348
2754,2650,182500,0,0,0,0.0199006
2755,5350,486875,0,0,0,0.0587338
2756,3050,303125,0,0,0,0.818189
2757,2450,150000,0,0,0,0.41698
2758,1750,65000,0,0,0,0.0702776
2759,2650,103125,0,0,0,0.530919
2760,2500,169375,0,0,0,0.0267531
2761,2450,109375,0,0,0,0.0328336
2762,1750,54375,0,0,0,0.0484047
2763,3450,283750,0,0,0,0.339667
2764,2600,163125,0,0,0,0.111166
2765,4150,440000,0,0,0,0.037584
2766,4700,467500,0,0,0,0.0949953
2767,6450,413125,0,0,0,0.393111
2768,3700,284375,0,0,0,0.163244
2769,2950,137500,0,0,0,0.0401305
2770,3900,283125,0,0,0,0.899421
2771,4550,206875,0,0,0,0.0593868
2772,3400,300625,0,0,0,0.67239
2773,2050,100625,0,0,0,0.85411
2774,3500,365625,0,0,0,0.604237
2775,3550,243750,0,0,0,0.0623971
2776,4050,325625,0,0,0,0.0365162
2777,4500,432500,0,0,0,0.60912
2778,2300,116875,0,0,0,0.0468382
2779,2950,196250,0,0,0,0.328141
2780,4100,207500,0,0,0,0.0680868
2781,2550,178750,0,0,0,0.0317325
2782,5500,282500,0,0,0,0.307791
2783,2550,244375,0,0,0,0.115564
2784,2900,165000,0,0,0,0.262
2785,2250,163750,0,0,0,0.345002
2786,3400,232500,0,0,0,0.0617184
2787,3950,188750,0,0,0,0.814662
2788,2700,104375,0,0,0,0.363733
2789,3150,315625,0,0,0,0.357162
2790,3450,148750,0,0,0,0.382321
2791,6200,444375,0,0,0,0.30977
2792,4950,248125,0,0,0,0.683838
2793,3350,155625,0,0,0,0.201091
2794,4800,384375,0,0,0,0.714627
2795,700,16250,0,0,0,0.0259443
2796,2750,189375,0,0,0,0.108078
2797,5150,581250,0,0,0,0.0666987
2798,5000,401875,0,0,0,0.092454
2799,4350,270000,0,0,0,0.936743
2800,1150,18750,0,0,0,0.190552
2801,3450,291250,0,0,0,0.512665
2802,1150,44375,0,0,0,0.0588925
2803,2350,110625,0,0,0,0.154834
2804,2850,241250,0,0,0,0.640821
2805,800,21250,0,0,0,0.0729701
2806,4850,313750,0,0,0,0.904003
2807,4700,410000,0,0,0,0.321752
2808,3050,206875,0,0,0,0.0569223
2809,1900,77500,0,0,0,0.0498927
2810,2400,149375,0,0,0,0.0297713
2811,3550,251875,0,0,0,0.0606723
2812,4650,692500,0,0,0,0.916352
2813,1050,22500,0,0,0,0.149739
2814,3850,310000,0,0,0,0.773259
2815,5150,490625,1,1,1,0.867109
2816,1150,40625,0,0,0,0.0404512
2817,2950,253125,0,0,0,0.517814
2818,5000,483125,0,0,0,0.12638
2819,4750,265625,0,0,0,0.637499
2820,900,33750,0,0,0,0.0561407
2821,2000,113750,0,0,0,0.0803718
2822,3300,294375,0,0,0,0.19304
2823,6750,814375,1,1,1,0.917058
2824,2400,174375,0,0,0,0.687484
2825,2650,121250,0,0,0,0.82438
2826,1750,68125,0,0,0,0.0672583
2827,4150,241250,0,0,0,0.922647
2828,700,18750,0,0,0,0.0849318
2829,4450,510625,0,0,0,0.552444
2830,6450,707500,0,0,0,0.636067
2831,1950,90625,0,0,0,0.0647248
2832,2650,95625,0,0,0,0.581489
2833,1600,40625,0,0,0,0.343217
2834,3800,378750,0,0,0,0.527264
2835,5150,376250,2,1,1,0.463193
2836,4800,238125,0,0,0,0.420987
2837,3850,208750,0,0,0,0.698036
2838,3750,201875,0,0,0,0.681638
2839,5350,546875,0,0,0,0.48524
2840,4100,310000,0,0,0,0.335583
2841,2450,143750,0,0,0,0.0382003
2842,2100,100000,0,0,0,0.0374493
2843,5350,336875,0,0,0,0.34898
2844,3200,208750,0,0,0,0.330524
2845,2000,101250,0,0,0,0.0946742
2846,5000,436250,0,0,0,0.167436
2847,3700,330625,0,0,0,0.797956
2848,1700,33125,0,0,0,0.218842
2849,3300,248750,0,0,0,0.0240291
2850,2400,125000,0,0,0,0.33322
2851,3100,276875,0,0,0,0.700517
2852,2050,109375,0,0,0,0.297176
2853,2300,158750,0,0,0,0.0871052
2854,2400,109375,0,0,0,0.183218
2855,1200,41250,0,0,0,0.438879
2856,3950,451250,0,0,0,0.582536
2857,5450,318125,0,0,0,0.505474
2858,2650,128125,0,0,0,0.0290105
2859,3050,101250,0,0,0,0.0707458
2860,850,23125,0,0,0,0.0672856
2861,3500,271875,0,0,0,0.0746812
2862,4400,247500,0,0,0,0.318687
2863,3950,348750,0,0,0,0.353093
2864,3100,305625,0,0,0,0.525532
2865,3350,288750,0,0,0,0.746243
2866,1150,28125,0,0,0,0.087936
2867,1050,35000,0,0,0,0.0199131
2868,4000,298125,0,0,0,0.120054
2869,3600,270000,0,0,0,0.0464694
2870,2300,216250,0,0,0,0.18901
2871,2100,100000,0,0,0,0.0337049
2872,2550,200000,0,0,0,0.816615
2873,3950,182500,0,0,0,0.161222
2874,4500,276875,0,0,0,0.132635
2875,800,18750,0,0,0,0.0528187
2876,4550,198125,0,0,0,0.56177
2877,2100,127500,0,0,0,0.0300575
2878,3100,133750,0,0,0,0.236092
2879,3000,245625,0,0,0,0.477908
2880,3300,193750,0,0,0,0.678514
2881,2550,111250,0,0,0,0.652961
2882,3400,208750,0,0,0,0.153943
2883,3600,315625,0,0,0,0.0233225
2884,2800,154375,0,0,0,0.0430671
2885,5100,416250,0,0,0,0.185652
2886,6650,838750,0,0,0,0.439701
2887,1850,96875,0,0,0,0.132794
2888,4650,282500,0,0,0,0.772518
2889,900,31250,0,0,0,0.820798
2890,3050,161250,0,0,0,0.600217
2891,1550,56250,0,0,0,0.0617703
2892,3800,168750,0,0,0,0.157456
2893,1900,83125,0,0,0,0.0470371
2894,1750,61250,0,0,0,0.0551593
2895,3500,211250,0,0,0,0.742266
2896,3850,330625,0,0,0,0.372204
2897,5100,524375,0,0,0,0.113092
2898,2000,104375,0,0,0,0.0693233
2899,2300,80625,0,0,0,0.482046
2900,5200,380625,0,0,0,0.931909
2901,850,19375,0,0,0,0.0561985
2902,2650,174375,0,0,0,0.34322
2903,2800,195625,0,0,0,0.0437162
2904,4500,433125,0,0,0,0.799558
2905,950,25625,0,0,0,0.0479129
2906,2500,179375,0,0,0,0.0192555
2907,1750,78750,0,0,0,0.0218122
2908,1850,101250,0,0,0,0.0720551
2909,850,21875,0,0,0,0.511855
2910,4000,470000,0,0,0,0.810326
2911,4900,300625,0,0,0,0.443033
2912,3350,380625,0,0,0,0.937282
2913,3950,416250,0,0,0,0.94948
2914,6250,709375,0,0,0,0.463439
2915,850,36250,0,0,0,0.0438842
2916,3750,471250,0,0,0,0.797544
2917,1900,71250,0,0,0,0.28559
2918,3100,113750,0,0,0,0.851877
2919,2750,192500,0,0,0,0.203484
2920,3150,185625,0,0,0,0.517518
2921,4000,338125,0,0,0,0.83935
2922,2850,237500,0,0,0,0.187123
2923,2000,120000,0,0,0,0.075801
2924,1550,93125,0,0,0,0.126968
2925,1000,22500,0,0,0,0.0890481
2926,3600,255625,0,0,0,0.582576
2927,3900,198750,0,0,0,0.633289
2928,3600,147500,0,0,0,0.839762
2929,1000,25625,0,0,0,0.0652837
2930,1550,81250,0,0,0,0.0997933
2931,5650,551875,4,4,1,0.950219
2932,3850,220625,0,0,0,0.451823
2933,3450,280000,0,0,0,0.959879
2934,4300,376875,0,0,0,0.937045
2935,4600,195000,0,0,0,0.0734689
2936,3150,192500,0,0,0,0.228059
2937,1900,104375,0,0,0,0.416482
2938,3450,268750,0,0,0,0.739911
2939,3050,230000,0,0,0,0.329269
2940,3400,169375,0,0,0,0.238642
2941,3450,190000,0,0,0,0.0869551
2942,2450,141875,0,0,0,0.413889
2943,2950,179375,0,0,0,0.214112
2944,2250,182500,0,0,0,0.745304
2945,1950,91250,0,0,0,0.851319
2946,2750,131250,0,0,0,0.811392
2947,2800,165625,0,0,0,0.0625062
2948,2100,121875,0,0,0,0.291406
2949,2200,165000,0,0,0,0.00847834
2950,1000,40625,0,0,0,0.129339
2951,3850,292500,6,5,1,0.821837
2952,3750,233750,0,0,0,0.142167
2953,6700,744375,0,0,0,0.551264
2954,6750,587500,0,0,0,0.389092
2955,2450,181875,0,0,0,0.232268
2956,4700,598750,0,0,0,0.576586
2957,5650,537500,0,0,0,0.865346
2958,1750,90625,0,0,0,0.0219715
2959,3900,224375,0,0,0,0.0352366
2960,2700,133750,0,0,0,0.739314
2961,3050,226875,0,0,0,0.0155458
2962,3050,120000,0,0,0,0.110199
2963,4200,205625,0,0,0,0.639065
2964,2000,120000,0,0,0,0.0225249
2965,4550,235625,0,0,0,0.134885
2966,3050,260625,0,0,0,0.0106131
2967,3900,268750,0,0,0,0.0996675
2968,6350,295625,0,0,0,0.600361
2969,6350,608750,0,0,0,0.0409648
2970,2350,123125,0,0,0,0.288678
2971,2100,68750,0,0,0,0.122429
2972,4300,330000,0,0,0,0.0389866
2973,3900,121250,0,0,0,0.336896
2974,4050,253750,0,0,0,0.073708
2975,3450,200000,0,0,0,0.127177
2976,3450,233750,0,0,0,0.207745
2977,2700,229375,0,0,0,0.0124519
2978,2700,190625,0,0,0,0.0552178
2979,1700,97500,0,0,0,0.451674
2980,4000,186250,0,0,0,0.0944318
2981,2250,118750,0,0,0,0.889499
2982,7050,644375,0,0,0,0.475282
2983,3900,306875,0,0,0,0.200657
2984,2250,161875,0,0,0,0.0582423
2985,4100,328750,0,0,0,0.781225
2986,3600,333750,0,0,0,0.198629
2987,3350,326250,0,0,0,0.554588
2988,3500,230000,0,0,0,0.0658222
2989,5550,250000,0,0,0,0.0657271
2990,1100,36250,0,0,0,0.43835
2991,4600,554375,0,0,0,0.662437
2992,3600,383125,0,0,0,0.0306737
2993,2650,155625,0,0,0,0.0368263
2994,2700,130000,0,0,0,0.562265
2995,3600,422500,0,0,0,0.0349215
2996,2500,116250,0,0,0,0.220078
2997,4500,590625,0,0,0,0.143659
2998,1000,26875,0,0,0,0.0588982
2999,750,25000,0,0,0,0.0300641
3000,5400,318750,0,0,0,0.11667
3001,3650,143750,0,0,0,0.0634727
3002,4050,166875,0,0,0,0.392127
3003,3100,224375,0,0,0,0.266998
3004,700,21250,0,0,0,0.160686
3005,3150,312500,0,0,0,0.260966
3006,3100,189375,0,0,0,0.222869
3007,4300,192500,0,0,0,0.125885
3008,3100,118750,0,0,0,0.0900931
