FID,Shape_Leng,Shape_Area,Count_,landslide,prob
3127,2200,90625,0,0,0.469811
3128,1350,51875,0,0,0.047813
3129,5400,230000,0,0,0.10435
3130,1900,79375,0,0,0.0518028
3131,2100,52500,0,0,0.0914463
3132,3900,222500,0,0,0.357519
3133,2900,188750,0,0,0.950545
3134,3900,321875,0,0,0.689714
3135,4700,195000,0,0,0.0292825
3136,5350,416875,0,0,0.0462318
3137,3850,250000,0,0,0.0211447
3138,2450,191250,0,0,0.0166791
3139,3400,178750,0,0,0.335744
3140,3900,143125,0,0,0.330398
3141,2800,95625,0,0,0.0198877
3142,3000,203125,0,0,0.0480974
3143,1700,78750,0,0,0.448844
3144,2850,201875,0,0,0.106258
3145,3550,231875,0,0,0.0478413
3146,4850,238750,0,0,0.097075
3147,5500,276250,0,0,0.560996
3148,950,26875,0,0,0.0606026
3149,2100,83125,0,0,0.0398792
3150,3100,205000,0,0,0.442649
3151,1450,35625,0,0,0.649261
3152,4350,459375,0,0,0.131353
3153,5400,290625,0,0,0.0322271
3154,2600,93750,0,0,0.446395
3155,3000,229375,0,0,0.065421
3156,900,24375,0,0,0.0216822
3157,3700,250000,0,0,0.0849733
3158,2050,115000,0,0,0.097903
3159,5300,421875,0,0,0.0521305
3160,1950,98125,0,0,0.0421165
3161,3800,234375,0,0,0.215457
3162,4000,363125,0,0,0.242105
3163,1800,81250,0,0,0.0707866
3164,950,27500,0,0,0.0213452
3165,2150,115000,0,0,0.0328863
3166,3000,186250,0,0,0.309677
3167,3400,112500,0,0,0.0777808
3168,850,21875,0,0,0.0140942
3169,2200,106250,0,0,0.473285
3170,1800,59375,0,0,0.123923
3171,750,26250,0,0,0.00510131
3172,2450,177500,0,0,0.068336
3173,3100,243125,0,0,0.0383222
3174,3650,320000,0,0,0.0541227
3175,4700,233125,0,0,0.627865
3176,2800,185625,1,1,0.774621
3177,2350,112500,0,0,0.799817
3178,2600,111250,0,0,0.0968202
3179,2550,93750,0,0,0.0408353
3180,1550,39375,0,0,0.226998
3181,1300,33750,0,0,0.0669447
3182,2750,239375,0,0,0.417612
3183,4300,235000,0,0,0.0437138
3184,2250,108125,0,0,0.0182498
3185,4550,299375,0,0,0.437048
3186,1300,35000,0,0,0.0149813
3187,1600,56875,0,0,0.0164107
3188,5550,245000,0,0,0.569431
3189,3550,320625,0,0,0.150732
3190,2550,118125,0,0,0.199075
3191,850,21250,0,0,0.0290718
3192,3600,233125,0,0,0.311237
3193,2700,95000,0,0,0.433967
3194,2750,168750,0,0,0.0282568
3195,3450,251250,0,0,0.138641
3196,4100,254375,0,0,0.358683
3197,4400,295625,0,0,0.195139
3198,3200,218750,0,0,0.0281636
3199,2700,189375,0,0,0.0101392
3200,3250,215000,0,0,0.125008
3201,3250,161875,0,0,0.0472489
3202,3000,231250,0,0,0.0099672
3203,1750,63125,0,0,0.147266
3204,3300,144375,0,0,0.0802394
3205,2850,168125,0,0,0.269118
3206,3150,173125,0,0,0.193627
3207,1700,72500,0,0,0.12888
3208,4900,298125,0,0,0.42763
3209,4550,190625,0,0,0.501725
3210,2550,161250,0,0,0.584664
3211,2400,144375,0,0,0.553921
3212,1850,60625,0,0,0.17852
3213,2750,190000,0,0,0.0546149
3214,4800,305625,0,0,0.2543
3215,1350,50000,0,0,0.0532661
3216,2650,208125,0,0,0.185548
3217,3500,268750,0,0,0.0216705
3218,2300,101250,0,0,0.0915346
3219,4000,193750,0,0,0.126618
3220,950,32500,0,0,0.0268635
3221,2350,120000,0,0,0.224685
3222,1650,92500,0,0,0.356339
3223,600,20000,0,0,0.0407073
3224,1450,50000,0,0,0.0288802
3225,3950,230000,0,0,0.258242
3226,3850,192500,0,0,0.111119
3227,5500,345625,0,0,0.636983
3228,2400,108125,0,0,0.104846
3229,1150,30625,0,0,0.225843
3230,3750,279375,0,0,0.0257158
3231,2000,81875,0,0,0.0289573
3232,4500,176875,0,0,0.796171
3233,2450,188125,0,0,0.0542455
3234,4050,331250,0,0,0.067071
3235,4550,225625,0,0,0.383293
3236,5150,527500,0,0,0.0349198
3237,750,22500,0,0,0.00853891
3238,2800,127500,0,0,0.0648719
3239,6300,470000,0,0,0.40748
3240,3150,158750,0,0,0.573194
3241,4300,238750,0,0,0.500804
3242,4950,270625,0,0,0.522248
3243,2050,75625,0,0,0.39263
3244,2500,163125,0,0,0.0626263
3245,1550,33125,0,0,0.0799208
3246,2900,141875,0,0,0.0493298
3247,3050,168125,0,0,0.0947103
3248,5300,314375,0,0,0.171225
3249,1000,26250,0,0,0.0988995
3250,2800,141875,0,0,0.0217035
3251,4600,218750,0,0,0.0210958
3252,5950,281250,0,0,0.259015
3253,3400,218125,0,0,0.251462
3254,3650,223750,0,0,0.247924
3255,3150,248750,0,0,0.553832
3256,4600,580000,0,0,0.536747
3257,1600,56875,0,0,0.0315693
3258,3350,155625,0,0,0.116479
3259,4000,240625,0,0,0.506666
3260,3850,322500,0,0,0.0162565
3261,6200,335625,0,0,0.214303
3262,850,18750,0,0,0.0290503
3263,2600,148750,0,0,0.0227618
3264,2950,205625,0,0,0.0782514
3265,3100,280000,0,0,0.719458
3266,3500,207500,0,0,0.698743
3267,6100,276250,0,0,0.427669
3268,5300,257500,0,0,0.695928
3269,4800,279375,0,0,0.293484
3270,5350,268125,0,0,0.177283
3271,700,19375,0,0,0.0418257
3272,950,24375,0,0,0.0403004
3273,3150,129375,0,0,0.0433331
3274,800,19375,0,0,0.858482
3275,4250,451250,0,0,0.935954
3276,1900,96875,0,0,0.337319
3277,1000,28750,0,0,0.0119055
3278,800,25000,0,0,0.151273
3279,1950,141250,0,0,0.0370758
3280,3600,215000,0,0,0.320203
3281,2150,103125,0,0,0.509133
3282,950,25625,0,0,0.361471
3283,4900,327500,0,0,0.291982
3284,5200,245000,0,0,0.414331
3285,4000,266250,0,0,0.0967706
3286,4100,345625,0,0,0.0488892
3287,3550,104375,0,0,0.0639186
3288,2950,205000,0,0,0.0208239
3289,2900,229375,0,0,0.015997
3290,4150,340000,0,0,0.0630721
3291,5750,300625,0,0,0.47943
3292,4900,205625,0,0,0.164325
3293,7100,407500,0,0,0.301227
3294,4000,215000,0,0,0.367668
3295,4000,285625,0,0,0.0225623
3296,3450,226875,0,0,0.0378807
3297,4100,310625,0,0,0.334783
3298,5600,326875,0,0,0.21131
3299,5850,405625,0,0,0.45347
3300,2250,80000,0,0,0.631598
3301,3100,194375,0,0,0.00717848
3302,3050,264375,0,0,0.0309564
3303,2800,146250,0,0,0.204705
3304,2850,185000,0,0,0.12181
3305,1700,42500,0,0,0.227938
3306,3100,118750,0,0,0.13066
3307,3150,204375,0,0,0.130961
3308,2950,115625,0,0,0.032647
3309,3000,211250,0,0,0.0227893
3310,1150,38750,0,0,0.0215985
3311,4350,239375,0,0,0.0650824
3312,2100,125625,0,0,0.00945498
3313,2050,110000,0,0,0.196392
3314,1650,65000,0,0,0.0117242
3315,4850,203125,0,0,0.0558206
3316,3900,218125,0,0,0.135729
3317,1550,60000,0,0,0.0152569
3318,2950,162500,0,0,0.0311936
3319,3200,160000,0,0,0.0590186
3320,4950,277500,0,0,0.230826
3321,2100,140000,0,0,0.143618
3322,2700,155625,0,0,0.0293897
3323,4850,337500,0,0,0.0380208
3324,3300,125000,0,0,0.270305
3325,5150,250625,0,0,0.19883
3326,3500,205625,0,0,0.0530293
3327,2800,190625,0,0,0.801848
3328,1150,48750,0,0,0.0131726
3329,2900,135000,0,0,0.0872537
3330,4050,143125,0,0,0.0836987
3331,3550,318750,0,0,0.0572878
3332,2250,154375,0,0,0.0228774
3333,5600,370625,0,0,0.128452
3334,700,20625,0,0,0.0904467
3335,4100,306875,0,0,0.0316726
3336,5750,403125,0,0,0.673956
3337,1050,23750,0,0,0.0564762
3338,6350,332500,0,0,0.168146
3339,2100,71250,0,0,0.11318
3340,3850,230000,0,0,0.0110762
3341,4350,249375,0,0,0.0968937
3342,5150,287500,0,0,0.0134018
3343,800,19375,0,0,0.0252559
3344,1400,45000,0,0,0.0186198
3345,3500,130625,0,0,0.315626
3346,4150,264375,0,0,0.68089
3347,3300,151875,0,0,0.364458
3348,2650,132500,0,0,0.354068
3349,3950,186875,0,0,0.015833
3350,3650,244375,0,0,0.12367
3351,3700,166250,0,0,0.590352
3352,4550,271875,0,0,0.0438172
3353,5400,330000,0,0,0.18698
3354,2400,71875,0,0,0.152658
3355,2200,101250,0,0,0.0191363
3356,5650,379375,0,0,0.504501
3357,1250,25000,0,0,0.0190662
3358,3550,196250,0,0,0.278563
3359,3400,269375,0,0,0.0287003
3360,3100,280000,0,0,0.42485
3361,3200,174375,0,0,0.775073
3362,3500,170000,0,0,0.0430054
3363,4400,437500,0,0,0.156172
3364,4300,250625,0,0,0.0877544
3365,2950,179375,0,0,0.0468904
3366,3550,199375,0,0,0.132681
3367,2750,115000,0,0,0.0150941
3368,2850,248750,0,0,0.0261878
3369,3800,313750,0,0,0.817261
3370,2600,147500,0,0,0.0122487
3371,1600,65000,0,0,0.0459132
3372,1600,57500,0,0,0.178666
3373,3350,196250,0,0,0.203717
3374,1250,44375,0,0,0.0675488
3375,3600,222500,0,0,0.0785364
3376,2600,184375,0,0,0.0619223
3377,3600,268125,0,0,0.565116
3378,3550,306875,0,0,0.300165
3379,3350,255625,0,0,0.0247863
3380,3200,132500,0,0,0.217855
3381,1900,85625,0,0,0.0281031
3382,4600,240625,0,0,0.500916
3383,1950,111250,0,0,0.00420921
3384,2450,125000,0,0,0.0697135
3385,3200,300625,0,0,0.214029
3386,2350,85000,0,0,0.180504
3387,3950,343125,0,0,0.152207
3388,3950,246875,0,0,0.143937
3389,1850,81875,0,0,0.0204994
3390,850,25000,0,0,0.0282164
3391,3700,208125,0,0,0.0480766
3392,3150,173125,0,0,0.179547
3393,3650,236875,0,0,0.115458
3394,2700,203125,0,0,0.0258032
3395,2800,150625,0,0,0.0182651
3396,5250,285625,0,0,0.0205043
3397,4000,214375,0,0,0.029832
3398,3850,352500,0,0,0.307215
3399,5200,363125,0,0,0.0919514
3400,2400,162500,0,0,0.359682
3401,1250,34375,0,0,0.304732
3402,1350,40625,0,0,0.0125403
3403,4050,250625,0,0,0.303028
3404,1900,81875,0,0,0.00871898
3405,3850,340625,1,1,0.568407
3406,2150,147500,0,0,0.043695
3407,3550,209375,0,0,0.889966
3408,3150,235000,0,0,0.018548
3409,2500,141250,0,0,0.0071767
3410,2350,78125,0,0,0.0247541
3411,2050,105000,0,0,0.0345582
3412,3450,218750,0,0,0.50411
3413,3400,279375,0,0,0.759152
3414,3700,292500,0,0,0.315965
3415,3000,238750,0,0,0.855354
3416,3900,281875,0,0,0.0159204
3417,2650,110625,0,0,0.209191
3418,1300,33750,0,0,0.018673
3419,3750,200000,0,0,0.225502
3420,3350,326875,0,0,0.00722361
3421,1550,75000,0,0,0.531538
3422,2350,158125,0,0,0.18015
3423,3800,220000,0,0,0.90726
3424,2500,133125,0,0,0.332847
3425,2900,121250,0,0,0.0989757
3426,2200,85625,0,0,0.00740187
3427,2650,153125,0,0,0.00408199
3428,1950,77500,0,0,0.352276
3429,3450,190625,0,0,0.417468
3430,2950,135625,0,0,0.0400318
3431,4150,123125,0,0,0.0832228
3432,750,18125,0,0,0.019627
3433,2200,110625,0,0,0.0325924
3434,2650,176250,0,0,0.298769
3435,3700,228125,0,0,0.13633
3436,4200,189375,0,0,0.0824824
3437,4850,242500,0,0,0.14732
3438,4150,148125,0,0,0.186898
3439,3100,210000,0,0,0.301052
3440,2900,113750,0,0,0.0184012
3441,5050,351875,0,0,0.133969
3442,3950,445625,1,1,0.457446
3443,2100,85000,0,0,0.0182003
3444,3350,210625,0,0,0.064618
3445,3350,162500,0,0,0.144554
3446,4300,173125,0,0,0.0463964
3447,4000,179375,0,0,0.466966
3448,2700,126875,0,0,0.0552082
3449,3050,156875,0,0,0.177159
3450,3250,200625,0,0,0.60109
3451,2300,158750,0,0,0.0674249
3452,1650,63125,0,0,0.0162968
3453,3500,208125,0,0,0.0221527
3454,1850,95625,0,0,0.0133205
3455,3100,173750,0,0,0.00789605
3456,7400,355625,0,0,0.0593948
3457,4600,408750,0,0,0.922981
3458,1550,53125,0,0,0.132883
3459,3300,250000,0,0,0.0371814
3460,3000,126250,0,0,0.214356
3461,1850,78750,0,0,0.0229295
3462,1950,89375,0,0,0.0968582
3463,2300,141250,0,0,0.0130724
3464,1800,71250,0,0,0.0100928
3465,3050,155000,0,0,0.0173957
3466,1500,51250,0,0,0.0289795
3467,1750,85625,0,0,0.0140866
3468,3850,211250,0,0,0.248083
3469,2000,71250,0,0,0.0182287
3470,4300,290000,0,0,0.00996961
3471,3950,185000,0,0,0.513926
3472,3350,143750,0,0,0.543547
3473,4500,226250,0,0,0.0335664
3474,2750,81875,0,0,0.118731
3475,1050,23125,0,0,0.14173
3476,2050,114375,0,0,0.0199801
3477,2750,153125,0,0,0.0720016
3478,4000,220625,0,0,0.360898
3479,2300,220000,0,0,0.0230027
3480,3150,195000,0,0,0.030937
3481,4600,186250,0,0,0.208444
3482,4150,307500,0,0,0.04304
3483,2500,85625,0,0,0.104825
3484,3200,198750,0,0,0.271319
3485,2950,153125,0,0,0.0597899
3486,5000,386250,0,0,0.83657
3487,2650,215000,0,0,0.0853792
3488,1600,56250,0,0,0.0993986
3489,2750,190625,0,0,0.00677129
3490,3300,217500,0,0,0.00855921
3491,2600,124375,0,0,0.0210474
3492,3350,218125,0,0,0.732444
3493,4550,238750,0,0,0.0243035
3494,2750,208750,0,0,0.023287
3495,3550,209375,0,0,0.770925
3496,1200,49375,0,0,0.0508786
3497,5000,389375,0,0,0.180483
3498,2500,148125,0,0,0.0165409
3499,4500,207500,0,0,0.0234382
3500,1900,85625,0,0,0.135187
3501,4100,143750,0,0,0.421992
3502,3900,231875,0,0,0.660381
3503,2150,103125,0,0,0.0929517
3504,3050,233750,0,0,0.307638
3505,6650,480000,0,0,0.886996
3506,6200,437500,0,0,0.928223
3507,3250,168125,0,0,0.307001
3508,3300,156250,0,0,0.0313022
3509,6400,353125,0,0,0.0962844
3510,2850,151875,0,0,0.393387
3511,1750,54375,0,0,0.44259
3512,2500,172500,0,0,0.185499
3513,2150,58750,0,0,0.0193962
3514,2600,167500,0,0,0.0285544
3515,4750,263750,0,0,0.772359
3516,3900,320625,0,0,0.0104237
3517,3800,296250,0,0,0.658308
3518,8200,413750,0,0,0.452995
3519,2450,153750,0,0,0.560546
3520,2900,205000,0,0,0.0200189
3521,3450,223125,0,0,0.0261141
3522,3800,235000,0,0,0.08182
3523,2650,165000,0,0,0.0658218
3524,3200,240000,0,0,0.0635003
3525,2650,125000,0,0,0.0639672
3526,800,29375,0,0,0.26551
3527,1950,56250,0,0,0.188647
3528,2550,99375,0,0,0.451317
3529,3200,130000,0,0,0.832114
3530,3650,175000,0,0,0.845579
3531,4750,593750,0,0,0.67997
3532,2950,208125,0,0,0.00591398
3533,2450,162500,0,0,0.779761
3534,2750,141250,0,0,0.215864
3535,2700,125625,0,0,0.0203286
3536,4050,193750,0,0,0.159962
3537,3350,178750,0,0,0.0841335
3538,3450,178125,0,0,0.284867
3539,2400,136875,0,0,0.0590911
3540,3500,150625,0,0,0.540138
3541,5600,705000,0,0,0.518747
3542,7000,702500,0,0,0.429693
3543,1700,69375,0,0,0.0119377
3544,2350,192500,0,0,0.00800233
3545,3650,193125,0,0,0.11805
3546,4350,388750,0,0,0.248565
3547,3650,195625,0,0,0.270514
3548,4800,390625,0,0,0.0433341
3549,850,31250,0,0,0.0788883
3550,3400,220625,0,0,0.0385577
3551,2300,131250,0,0,0.0528398
3552,3750,200000,0,0,0.226306
3553,1650,64375,0,0,0.057371
3554,3950,269375,0,0,0.917504
3555,3500,147500,0,0,0.834815
3556,2600,127500,0,0,0.299929
3557,2650,118125,0,0,0.0260806
3558,3450,190000,0,0,0.0691272
3559,1800,90000,0,0,0.544891
3560,7600,550000,0,0,0.810138
3561,5400,356875,0,0,0.0522474
3562,2450,101250,0,0,0.0251553
3563,950,22500,0,0,0.0120477
3564,3000,157500,0,0,0.286279
3565,3950,217500,0,0,0.197495
3566,2800,213750,0,0,0.0622022
3567,3300,261250,0,0,0.0465661
3568,3150,252500,0,0,0.135294
3569,4100,272500,0,0,0.0985638
3570,8150,711875,0,0,0.506441
3571,2400,95000,0,0,0.0144799
3572,3150,190625,0,0,0.0370726
3573,1850,78125,0,0,0.0553137
3574,3050,235000,0,0,0.606408
3575,950,38750,0,0,0.0867832
3576,2250,165625,0,0,0.117753
3577,3500,320625,0,0,0.502955
3578,3200,183125,0,0,0.0248006
3579,6600,488125,0,0,0.25122
3580,850,23125,0,0,0.0744442
3581,3150,186250,0,0,0.394932
3582,3150,190625,0,0,0.4365
3583,2250,94375,0,0,0.0560521
3584,7500,378750,0,0,0.674526
3585,3950,290000,0,0,0.171045
3586,2000,113125,0,0,0.0229058
3587,4750,356250,0,0,0.361061
3588,2700,145625,0,0,0.0329661
3589,900,26875,0,0,0.0956866
3590,5900,599375,0,0,0.0980958
3591,2950,206250,0,0,0.324605
3592,3550,261875,0,0,0.0234861
3593,3550,295000,0,0,0.248106
3594,4550,242500,0,0,0.373159
3595,3750,157500,0,0,0.123453
3596,2100,125625,0,0,0.198008
3597,4300,408750,0,0,0.874813
3598,2750,127500,0,0,0.268447
3599,3150,180000,0,0,0.234848
3600,3050,291250,0,0,0.0276731
3601,2000,125000,0,0,0.0220001
3602,3950,286875,0,0,0.0298218
3603,3800,225625,0,0,0.143352
3604,2550,140625,0,0,0.0115306
3605,4950,316875,0,0,0.15148
3606,2850,120625,0,0,0.368962
3607,3950,273750,0,0,0.200954
3608,4400,235625,0,0,0.494102
3609,2700,136875,0,0,0.555441
3610,800,30625,0,0,0.0116783
3611,2450,86875,0,0,0.25747
3612,4250,243125,0,0,0.425732
3613,3100,181250,1,1,0.877803
3614,3950,242500,0,0,0.524728
3615,3250,263125,0,0,0.348434
3616,4800,360625,0,0,0.03189
3617,5400,290000,0,0,0.221207
3618,3200,191250,0,0,0.03162
3619,4300,305625,0,0,0.577726
3620,4650,295000,0,0,0.187023
3621,2950,195625,0,0,0.0354241
3622,5950,367500,0,0,0.0856805
3623,3700,128125,0,0,0.128526
3624,1900,66875,0,0,0.0192063
3625,3000,273750,0,0,0.445932
3626,3600,159375,0,0,0.422098
3627,4850,247500,0,0,0.0308399
3628,4300,269375,0,0,0.123386
3629,3250,194375,0,0,0.175199
3630,3250,226875,0,0,0.0579374
3631,3250,185625,0,0,0.0742094
3632,6600,431250,0,0,0.333025
3633,3200,174375,0,0,0.232567
3634,3650,201875,0,0,0.0652022
3635,3100,180000,0,0,0.391229
3636,5350,394375,0,0,0.868814
3637,2750,141250,0,0,0.0613387
3638,2150,65625,0,0,0.107485
3639,2600,205000,0,0,0.0548612
3640,1250,34375,0,0,0.028823
3641,3200,135000,0,0,0.0715698
3642,1750,95625,0,0,0.0483741
3643,3950,253750,0,0,0.31059
3644,3750,230000,1,1,0.844226
3645,4850,367500,0,0,0.827146
3646,1850,110000,0,0,0.0301247
3647,2900,126875,0,0,0.0482185
3648,1800,52500,0,0,0.241393
3649,2800,140625,0,0,0.297282
3650,900,35000,0,0,0.212144
3651,3850,295625,0,0,0.248368
3652,4850,385625,0,0,0.603333
3653,2150,78750,0,0,0.216679
3654,6600,341875,0,0,0.205565
3655,3950,188125,0,0,0.161748
3656,3550,161250,0,0,0.203028
3657,3500,179375,0,0,0.230872
3658,4350,213125,0,0,0.107051
3659,3500,191250,0,0,0.184498
3660,4050,269375,0,0,0.0318962
3661,2500,156250,0,0,0.00689715
3662,5050,285625,0,0,0.0690892
3663,6850,298750,0,0,0.152412
3664,3250,180625,0,0,0.274155
3665,4250,180625,0,0,0.0464694
3666,3650,381875,0,0,0.432811
3667,3700,243125,0,0,0.129311
3668,1950,68750,0,0,0.154014
3669,3500,242500,0,0,0.0408557
3670,3600,110000,0,0,0.299285
3671,2150,130625,0,0,0.0306213
3672,1600,64375,0,0,0.0816308
3673,3950,279375,0,0,0.207728
3674,3450,219375,0,0,0.349262
3675,2550,125625,0,0,0.0139457
3676,2600,162500,0,0,0.0141251
3677,2400,174375,0,0,0.0504485
3678,3000,186250,0,0,0.537632
3679,3000,229375,0,0,0.438004
3680,4250,220000,0,0,0.0357584
3681,3750,234375,0,0,0.839034
3682,6150,369375,0,0,0.403246
3683,1450,65000,0,0,0.00754871
3684,3400,198125,0,0,0.116258
3685,1200,56250,0,0,0.0185711
3686,1550,54375,0,0,0.149416
3687,1900,68750,0,0,0.153546
3688,2300,115000,0,0,0.0261836
3689,1250,48750,0,0,0.563316
3690,3500,160000,0,0,0.0231597
3691,5800,390625,0,0,0.0578919
3692,2200,166875,0,0,0.00880912
3693,3300,200000,0,0,0.109647
3694,3350,239375,0,0,0.220159
3695,2600,181875,0,0,0.124055
3696,2050,152500,0,0,0.0129376
3697,2600,168125,0,0,0.0773241
3698,850,28125,0,0,0.00899878
3699,3150,163125,0,0,0.827244
3700,5200,475625,0,0,0.228156
3701,5800,348750,0,0,0.175537
3702,1050,24375,0,0,0.013774
3703,2600,136250,0,0,0.0195383
3704,2900,155625,0,0,0.824227
3705,1500,60000,0,0,0.014756
3706,1150,29375,0,0,0.941754
3707,12750,1968750,0,0,0.644644
3708,2200,150000,0,0,0.604825
3709,3500,276250,0,0,0.0290394
3710,5150,368125,0,0,0.297953
3711,5300,308125,0,0,0.0606951
3712,2050,63750,0,0,0.0959181
3713,1550,83125,0,0,0.0304125
3714,2950,200000,0,0,0.151838
3715,1750,52500,0,0,0.0127263
3716,6400,376250,0,0,0.320221
3717,3850,415625,0,0,0.0428939
3718,2850,210000,0,0,0.279776
3719,1750,64375,0,0,0.0960907
3720,13350,1891875,0,0,0.350353
3721,5300,321250,0,0,0.25797
3722,7100,410625,0,0,0.776253
3723,3100,156875,0,0,0.158465
3724,3350,268125,0,0,0.0931331
3725,2700,156875,0,0,0.00619319
3726,850,28125,0,0,0.0228966
3727,2850,217500,0,0,0.0446544
3728,3550,219375,0,0,0.0273458
3729,4900,371875,0,0,0.039214
3730,2250,153750,0,0,0.037954
3731,2900,169375,0,0,0.280913
3732,3400,157500,0,0,0.361789
3733,1650,46875,0,0,0.718691
3734,1700,70000,0,0,0.00998725
3735,3750,226250,0,0,0.0515162
3736,4800,250000,0,0,0.0267514
3737,1600,86250,0,0,0.0143427
3738,3650,209375,0,0,0.162317
3739,2900,163125,0,0,0.16285
3740,3200,230000,0,0,0.0542624
3741,1800,53125,0,0,0.0346737
3742,4400,321875,0,0,0.266111
3743,1650,80625,0,0,0.0173407
3744,3100,347500,0,0,0.740037
3745,1700,72500,0,0,0.814224
3746,600,16875,0,0,0.245055
3747,2550,126875,0,0,0.0405994
3748,1350,65000,0,0,0.126321
3749,3250,176250,0,0,0.00518405
3750,4050,207500,0,0,0.343798
3751,3950,216875,0,0,0.133609
3752,3800,338125,0,0,0.0377518
3753,2850,167500,0,0,0.323196
3754,2100,130625,0,0,0.0262288
3755,7150,498750,0,0,0.349373
3756,3000,169375,0,0,0.11566
3757,2500,160625,0,0,0.133389
3758,2500,89375,0,0,0.0577889
3759,800,23750,0,0,0.0138391
3760,3350,246250,0,0,0.0440429
3761,2050,70000,0,0,0.00515333
3762,3150,175000,0,0,0.0179712
3763,3950,255625,0,0,0.680631
3764,3300,145625,0,0,0.061921
3765,1150,41250,0,0,0.102249
3766,4200,211875,0,0,0.447027
3767,1250,50000,0,0,0.0558414
3768,1150,37500,0,0,0.0968433
3769,650,18750,0,0,0.0140881
3770,7650,433750,0,0,0.280644
3771,2050,74375,0,0,0.0514466
3772,3500,269375,0,0,0.302779
3773,3000,126250,0,0,0.27356
3774,1600,51875,0,0,0.0591504
3775,3100,296250,0,0,0.415663
3776,2300,148125,0,0,0.0446824
3777,3150,288125,0,0,0.0116852
3778,1700,51250,0,0,0.257472
3779,3100,239375,0,0,0.549262
3780,4550,333125,0,0,0.0310506
3781,2700,159375,0,0,0.0956879
3782,1000,35000,0,0,0.0427218
3783,2550,188125,0,0,0.157566
3784,4350,338750,0,0,0.491778
3785,2500,181875,0,0,0.0262978
3786,3100,286250,0,0,0.0657928
3787,3300,270000,0,0,0.809225
3788,4050,145000,0,0,0.166586
3789,5450,596250,0,0,0.852303
3790,1900,85000,0,0,0.0489118
3791,1850,103750,0,0,0.0223129
3792,1950,98125,0,0,0.00522613
3793,3450,214375,0,0,0.111148
3794,8150,530000,0,0,0.416883
3795,2200,154375,0,0,0.169977
3796,1050,21250,0,0,0.13362
3797,3900,263125,0,0,0.0218765
3798,2450,178125,0,0,0.0904875
3799,850,25625,0,0,0.0103263
3800,3100,243750,0,0,0.0124337
3801,2800,118750,0,0,0.0550464
3802,3950,216250,0,0,0.188918
3803,1600,38125,0,0,0.0491868
3804,2200,103750,0,0,0.110774
3805,3050,183750,0,0,0.257894
3806,1200,32500,0,0,0.012169
3807,3300,237500,0,0,0.0965425
3808,4900,386875,0,0,0.0622855
3809,750,23125,0,0,0.00527103
3810,2450,105625,0,0,0.0428552
3811,1200,33125,0,0,0.0422187
3812,2650,235625,0,0,0.438771
3813,3900,171250,0,0,0.136889
3814,1600,55625,0,0,0.0653738
3815,4750,350625,0,0,0.0215924
3816,2400,144375,0,0,0.0171027
3817,4900,300625,0,0,0.363363
3818,3550,258750,0,0,0.169214
3819,5200,246250,0,0,0.0398694
3820,2500,86250,0,0,0.0183979
3821,4000,186250,0,0,0.216056
3822,4150,266250,0,0,0.830387
3823,4700,160000,0,0,0.679533
3824,4650,523125,0,0,0.734022
3825,4500,237500,0,0,0.111479
3826,5000,271250,0,0,0.0199307
3827,4850,285000,0,0,0.0275916
3828,2450,116875,0,0,0.161732
3829,2750,173750,0,0,0.301287
3830,3150,121875,0,0,0.0427416
3831,1850,85000,0,0,0.00749375
3832,1700,83125,0,0,0.0097239
3833,1000,27500,0,0,0.186524
3834,3750,351250,0,0,0.716262
3835,2700,181875,0,0,0.110664
3836,4450,287500,0,0,0.00849766
3837,3250,152500,0,0,0.0335219
3838,2400,195625,0,0,0.138112
3839,1200,35625,0,0,0.0720004
3840,4150,236250,0,0,0.114082
3841,5350,367500,0,0,0.0105132
3842,5150,223125,0,0,0.213166
3843,1250,38125,0,0,0.00996256
3844,2750,171250,0,0,0.00840598
3845,3000,246875,0,0,0.0062568
3846,4450,348750,0,0,0.0486951
3847,4700,389375,0,0,0.0984697
3848,2150,145000,0,0,0.16627
3849,3100,168750,0,0,0.238662
3850,3250,122500,0,0,0.0496552
3851,800,20625,0,0,0.0195552
3852,2050,101250,0,0,0.0132663
3853,4500,325000,0,0,0.0375833
3854,2850,111875,0,0,0.0641235
3855,3200,200625,0,0,0.0212342
3856,2300,168750,0,0,0.202086
3857,3450,237500,0,0,0.838884
3858,2200,141250,0,0,0.363736
3859,1900,70625,0,0,0.0410999
